user_id,meal_id,rating,consumed,meal_type
46,1385,4.0,0,dinner
578,708,2.0,0,lunch
245,807,4.0,1,lunch
706,293,3.0,1,breakfast
446,1959,2.5,0,snack
95,1918,3.0,0,snack
316,1865,3.0,1,snack
712,1558,3.0,1,snack
153,589,2.5,0,lunch
624,1362,1.5,0,dinner
997,628,2.5,0,lunch
783,670,1.0,0,lunch
721,525,2.0,0,lunch
995,1226,4.5,1,dinner
740,1734,1.5,0,snack
641,1433,3.5,1,dinner
652,1548,3.5,0,snack
729,421,3.0,1,breakfast
653,907,2.0,0,lunch
702,284,3.5,1,breakfast
643,497,1.5,0,breakfast
166,1772,1.0,0,snack
104,1825,3.0,1,snack
320,342,1.5,0,breakfast
796,1832,2.0,0,snack
623,867,3.0,1,lunch
170,1782,3.5,1,snack
901,1807,2.0,0,snack
257,749,4.5,0,lunch
370,490,2.0,0,breakfast
835,816,2.5,0,lunch
664,756,2.5,0,lunch
249,1138,2.5,0,dinner
141,1508,3.5,1,snack
87,462,3.5,1,breakfast
243,238,2.5,0,breakfast
196,768,1.0,0,lunch
289,1244,2.0,0,dinner
496,1519,3.0,1,snack
818,1519,3.5,1,snack
391,1339,4.0,1,dinner
567,1873,3.0,1,snack
749,199,1.5,0,breakfast
664,1485,2.5,0,dinner
43,1454,2.5,0,dinner
585,1194,1.5,0,dinner
891,182,1.5,0,breakfast
836,1577,2.0,0,snack
109,1576,3.5,1,snack
360,1208,5.0,1,dinner
947,1123,2.0,0,dinner
929,723,2.0,0,lunch
80,114,3.0,1,breakfast
508,259,3.5,1,breakfast
884,290,4.0,1,breakfast
947,479,3.5,0,breakfast
680,309,2.0,0,breakfast
375,225,3.0,1,breakfast
689,1388,3.0,1,dinner
643,1431,3.0,1,dinner
850,458,3.0,1,breakfast
212,1746,2.5,0,snack
948,344,1.0,0,breakfast
345,1846,4.0,1,snack
324,466,1.5,0,breakfast
658,1672,3.5,1,snack
258,1110,1.0,0,dinner
820,1892,2.5,0,snack
740,1539,1.0,0,snack
15,524,3.5,1,lunch
308,1839,1.5,0,snack
359,258,2.0,0,breakfast
918,1180,3.0,0,dinner
919,1011,5.0,1,dinner
960,1408,3.0,1,dinner
986,1475,2.5,0,dinner
594,1564,2.0,0,snack
573,1382,2.5,0,dinner
32,1159,1.0,0,dinner
528,1022,2.5,0,dinner
90,412,4.0,0,breakfast
824,731,4.0,1,lunch
839,334,1.0,0,breakfast
389,759,2.0,0,lunch
882,971,2.5,0,lunch
360,1344,2.5,0,dinner
244,23,3.5,1,breakfast
832,1951,2.5,0,snack
440,1939,1.5,0,snack
987,1375,4.0,1,dinner
218,484,3.5,1,breakfast
249,565,5.0,0,lunch
850,926,5.0,1,lunch
816,1878,3.5,1,snack
890,1659,5.0,0,snack
83,1266,2.5,0,dinner
105,1627,3.0,1,snack
86,1715,3.0,1,snack
392,1375,3.0,1,dinner
236,698,4.0,1,lunch
33,254,4.0,1,breakfast
508,1505,3.0,1,snack
214,1265,2.0,0,dinner
425,999,4.5,1,lunch
673,177,3.5,0,breakfast
494,1991,5.0,0,snack
822,947,1.0,0,lunch
815,1845,4.5,0,snack
603,1947,4.0,1,snack
920,1553,2.0,0,snack
637,665,3.5,1,lunch
333,1471,3.0,1,dinner
87,268,4.0,1,breakfast
844,780,3.0,1,lunch
517,1656,2.0,0,snack
813,845,3.5,1,lunch
961,1982,4.0,1,snack
656,444,3.0,1,breakfast
170,1628,2.0,0,snack
803,141,2.5,0,breakfast
147,1463,3.0,1,dinner
685,862,1.5,0,lunch
684,665,1.5,0,lunch
340,603,3.5,1,lunch
472,818,3.0,1,lunch
708,987,3.5,1,lunch
383,581,1.5,0,lunch
747,1212,2.5,0,dinner
417,342,1.0,0,breakfast
367,1278,4.0,1,dinner
70,268,5.0,1,breakfast
892,1968,3.0,1,snack
441,1624,3.5,1,snack
665,997,2.5,0,lunch
294,441,3.5,1,breakfast
526,437,1.0,0,breakfast
325,1290,1.0,0,dinner
554,1980,2.5,0,snack
167,1884,3.0,1,snack
345,77,2.5,0,breakfast
850,1108,4.0,1,dinner
564,811,2.5,0,lunch
301,292,3.0,1,breakfast
266,92,1.0,0,breakfast
684,1087,4.0,0,dinner
573,1011,4.5,0,dinner
60,1369,3.5,1,dinner
385,1159,1.5,0,dinner
883,554,2.5,0,lunch
653,1343,3.5,1,dinner
988,1579,2.5,0,snack
482,1439,2.0,0,dinner
803,1846,3.5,1,snack
295,23,3.0,1,breakfast
103,1435,2.0,0,dinner
853,1882,3.0,1,snack
172,1439,3.0,1,dinner
69,1716,2.5,0,snack
842,246,2.5,0,breakfast
242,1837,4.0,1,snack
959,1999,2.0,0,snack
489,1679,4.0,1,snack
690,332,2.5,0,breakfast
908,1145,2.5,0,dinner
26,1089,3.0,1,dinner
141,266,3.0,0,breakfast
488,495,2.0,0,breakfast
8,1903,4.5,1,snack
843,1920,4.0,1,snack
277,1167,3.0,0,dinner
701,1972,3.5,1,snack
403,1491,5.0,1,dinner
960,1546,4.0,1,snack
472,790,1.0,0,lunch
291,1982,4.5,1,snack
847,1037,3.5,0,dinner
944,1807,2.0,0,snack
624,704,5.0,1,lunch
337,1002,3.5,1,dinner
387,1914,2.0,0,snack
620,1637,4.0,1,snack
891,1012,3.5,0,dinner
864,754,4.0,0,lunch
547,1008,3.0,1,dinner
390,1439,2.5,0,dinner
949,141,1.0,0,breakfast
645,1679,3.0,0,snack
875,911,2.0,0,lunch
4,919,3.0,1,lunch
954,1314,2.0,0,dinner
542,631,4.5,1,lunch
733,143,4.0,1,breakfast
564,1600,1.5,0,snack
592,566,4.5,1,lunch
109,1447,4.5,1,dinner
516,849,3.5,1,lunch
907,315,2.5,0,breakfast
26,1518,2.5,0,snack
54,1934,3.0,0,snack
574,856,2.5,0,lunch
445,1876,3.5,1,snack
672,682,5.0,1,lunch
604,980,2.0,0,lunch
753,1488,3.5,1,dinner
92,272,4.0,1,breakfast
10,180,4.5,1,breakfast
28,531,4.5,1,lunch
261,1781,3.5,1,snack
536,1548,5.0,1,snack
227,375,2.0,0,breakfast
122,1113,1.0,0,dinner
256,514,4.0,1,lunch
817,1171,3.5,1,dinner
635,36,1.0,0,breakfast
660,105,1.0,0,breakfast
866,1169,4.0,1,dinner
959,1839,4.0,1,snack
674,714,3.5,1,lunch
849,666,3.0,1,lunch
185,1912,4.5,1,snack
728,457,3.5,0,breakfast
911,793,4.5,1,lunch
965,358,3.5,1,breakfast
51,328,2.5,0,breakfast
97,1184,5.0,1,dinner
918,242,4.0,1,breakfast
773,723,3.0,1,lunch
114,368,2.5,0,breakfast
332,1153,4.0,1,dinner
195,801,4.0,0,lunch
606,472,1.0,0,breakfast
904,1720,4.0,1,snack
499,231,4.5,1,breakfast
117,1540,2.0,0,snack
928,722,4.0,1,lunch
475,1705,4.0,0,snack
294,719,2.5,0,lunch
685,638,1.0,0,lunch
155,1203,3.5,1,dinner
400,672,1.0,0,lunch
399,398,1.5,0,breakfast
918,1082,1.0,0,dinner
748,239,2.0,0,breakfast
571,1775,1.0,0,snack
413,1345,1.0,0,dinner
632,1142,1.5,0,dinner
285,17,3.5,1,breakfast
141,396,2.0,0,breakfast
17,579,2.0,0,lunch
774,460,5.0,1,breakfast
285,1028,3.5,0,dinner
82,1855,1.5,0,snack
117,1983,2.0,0,snack
156,30,2.0,0,breakfast
842,1309,2.5,0,dinner
598,1146,3.5,1,dinner
370,804,4.0,1,lunch
5,472,3.5,1,breakfast
224,1056,1.5,0,dinner
374,1321,4.5,1,dinner
17,1550,4.5,1,snack
991,502,2.0,0,lunch
278,1405,3.0,1,dinner
777,1095,4.0,1,dinner
187,120,1.0,0,breakfast
446,1739,3.0,0,snack
520,184,4.5,1,breakfast
575,349,5.0,0,breakfast
536,411,4.0,0,breakfast
532,501,1.5,0,lunch
485,1177,3.0,1,dinner
168,1669,2.5,0,snack
710,749,5.0,1,lunch
626,1181,3.5,0,dinner
426,1947,1.5,0,snack
98,120,1.0,0,breakfast
601,1053,1.5,0,dinner
403,1517,3.5,0,snack
907,1455,2.5,0,dinner
175,1961,3.5,0,snack
844,1547,2.0,0,snack
761,1362,4.0,1,dinner
110,1841,5.0,1,snack
219,486,2.5,0,breakfast
810,1328,3.0,1,dinner
910,1155,1.0,0,dinner
555,1344,3.0,1,dinner
81,993,3.0,1,lunch
207,23,4.5,1,breakfast
518,1534,2.5,0,snack
611,1616,2.5,0,snack
992,1106,3.5,1,dinner
438,1738,4.0,1,snack
954,1146,2.5,0,dinner
373,1070,3.5,1,dinner
987,1104,3.0,1,dinner
819,487,1.0,0,breakfast
878,201,3.5,1,breakfast
178,338,4.5,1,breakfast
748,1823,3.0,1,snack
821,154,4.5,1,breakfast
791,1937,4.5,0,snack
398,1516,2.0,0,snack
418,1526,3.0,1,snack
642,788,1.0,0,lunch
433,500,2.0,0,lunch
84,520,3.5,1,lunch
364,1567,2.0,0,snack
424,966,1.5,0,lunch
107,1037,3.5,1,dinner
320,509,3.0,1,lunch
414,1473,4.0,0,dinner
664,1617,2.0,0,snack
428,151,1.0,0,breakfast
258,1853,4.5,1,snack
438,149,5.0,1,breakfast
977,1159,3.5,1,dinner
69,53,2.5,0,breakfast
843,937,5.0,1,lunch
444,97,3.5,0,breakfast
176,718,2.5,0,lunch
965,845,2.0,0,lunch
89,130,3.5,1,breakfast
661,1109,2.5,0,dinner
57,1080,3.5,0,dinner
505,1966,3.0,1,snack
268,902,3.5,1,lunch
525,605,3.5,1,lunch
51,338,3.5,1,breakfast
691,472,3.0,1,breakfast
740,1025,4.0,1,dinner
6,245,5.0,1,breakfast
156,173,1.0,0,breakfast
976,1008,3.0,1,dinner
989,236,2.0,0,breakfast
337,1246,3.0,1,dinner
133,1867,3.5,0,snack
160,604,2.0,0,lunch
386,1220,3.0,1,dinner
408,1299,1.5,0,dinner
710,458,1.5,0,breakfast
666,377,3.0,0,breakfast
833,1378,3.0,1,dinner
402,719,3.0,1,lunch
129,1194,4.0,1,dinner
45,273,3.5,0,breakfast
263,1620,3.5,0,snack
705,1444,3.0,1,dinner
68,799,3.5,1,lunch
178,255,3.0,0,breakfast
910,1762,3.5,1,snack
847,1196,3.0,1,dinner
894,895,2.5,0,lunch
377,1021,2.0,0,dinner
770,1774,4.0,1,snack
828,42,1.0,0,breakfast
823,1733,2.0,0,snack
168,202,2.5,0,breakfast
705,542,3.5,0,lunch
182,1325,2.0,0,dinner
877,1886,3.5,1,snack
284,670,3.0,1,lunch
129,247,4.5,1,breakfast
845,1862,3.0,0,snack
329,1564,1.0,0,snack
168,1568,2.5,0,snack
92,623,3.0,1,lunch
246,1653,3.0,1,snack
739,520,2.0,0,lunch
359,842,2.0,0,lunch
356,1489,1.0,0,dinner
550,895,2.5,0,lunch
321,464,1.0,0,breakfast
604,1654,3.5,1,snack
999,554,1.0,0,lunch
281,1863,3.0,1,snack
543,1069,4.0,1,dinner
753,405,2.0,0,breakfast
889,770,3.0,1,lunch
375,1611,3.0,0,snack
745,231,4.0,1,breakfast
86,1553,1.5,0,snack
702,819,3.5,1,lunch
693,435,4.0,1,breakfast
850,1872,3.5,0,snack
565,1486,3.0,1,dinner
724,1706,3.5,1,snack
657,1206,4.5,1,dinner
764,1351,1.5,0,dinner
833,848,2.5,0,lunch
588,885,2.5,0,lunch
538,915,4.0,1,lunch
907,425,2.5,0,breakfast
30,204,1.0,0,breakfast
704,741,2.5,0,lunch
422,905,2.0,0,lunch
156,167,5.0,1,breakfast
599,101,5.0,1,breakfast
88,344,3.0,1,breakfast
113,535,2.0,0,lunch
162,285,2.0,0,breakfast
195,1788,4.0,1,snack
747,1614,2.5,0,snack
227,285,3.0,1,breakfast
101,1787,2.5,0,snack
751,265,2.0,0,breakfast
341,572,3.5,1,lunch
909,1413,3.5,1,dinner
118,1065,4.5,1,dinner
206,1702,1.5,0,snack
513,1603,5.0,0,snack
455,1535,4.0,1,snack
516,129,4.5,1,breakfast
626,1027,3.5,1,dinner
82,1177,1.5,0,dinner
838,1823,3.0,1,snack
96,1963,5.0,1,snack
933,1561,2.5,0,snack
891,428,4.5,1,breakfast
492,1339,1.5,0,dinner
188,51,2.0,0,breakfast
317,1433,1.5,0,dinner
322,1614,1.0,0,snack
989,555,2.0,0,lunch
291,1460,3.0,0,dinner
783,1495,2.0,0,dinner
349,43,3.5,1,breakfast
70,1732,3.0,1,snack
937,1498,3.0,1,dinner
159,817,3.5,1,lunch
137,1941,1.0,0,snack
527,886,2.5,0,lunch
700,1563,3.5,1,snack
54,785,2.0,0,lunch
454,304,2.0,0,breakfast
682,1231,1.5,0,dinner
314,1072,2.5,0,dinner
210,1395,5.0,1,dinner
977,1695,3.5,1,snack
567,1174,1.5,0,dinner
298,1077,1.0,0,dinner
466,1780,4.0,0,snack
443,1877,3.0,1,snack
953,291,3.5,1,breakfast
696,1834,3.5,0,snack
123,1584,4.0,1,snack
123,67,2.5,0,breakfast
345,1953,3.0,1,snack
636,1906,4.0,1,snack
426,1008,2.0,0,dinner
442,600,1.5,0,lunch
450,1340,3.0,1,dinner
738,647,4.5,1,lunch
25,1802,2.5,0,snack
161,744,4.0,0,lunch
72,1256,2.5,0,dinner
854,1129,3.5,1,dinner
441,1801,3.0,1,snack
201,1847,2.0,0,snack
168,1535,4.5,1,snack
149,1878,3.5,1,snack
866,47,4.0,1,breakfast
467,1316,3.0,1,dinner
189,1203,2.5,0,dinner
760,1786,3.0,1,snack
861,321,3.5,1,breakfast
295,1536,2.5,0,snack
487,1610,4.5,0,snack
260,487,1.0,0,breakfast
356,754,3.0,1,lunch
434,118,3.5,1,breakfast
295,1536,2.0,0,snack
173,1418,1.0,0,dinner
201,1556,4.5,1,snack
13,1043,3.0,1,dinner
579,1828,2.5,0,snack
849,670,3.0,1,lunch
475,140,2.0,0,breakfast
529,1675,2.0,0,snack
262,142,3.0,1,breakfast
293,1561,4.5,1,snack
912,1130,2.0,0,dinner
317,58,3.5,1,breakfast
165,1048,1.0,0,dinner
934,3,1.5,0,breakfast
368,538,3.0,1,lunch
730,896,3.0,1,lunch
463,1034,1.5,0,dinner
579,1250,3.5,1,dinner
63,229,3.0,1,breakfast
223,1760,3.5,0,snack
53,1721,4.5,0,snack
156,640,4.5,1,lunch
865,592,3.0,0,lunch
779,894,4.0,1,lunch
515,755,2.5,0,lunch
65,245,4.5,1,breakfast
709,1083,3.0,0,dinner
410,1106,1.0,0,dinner
425,1400,4.5,1,dinner
627,1346,2.5,0,dinner
265,549,1.0,0,lunch
379,76,1.5,0,breakfast
248,1095,3.5,0,dinner
708,1276,3.5,0,dinner
156,341,2.5,0,breakfast
973,893,2.0,0,lunch
534,1479,3.0,1,dinner
27,1395,4.5,1,dinner
999,596,3.0,1,lunch
635,444,3.5,1,breakfast
370,1691,1.5,0,snack
265,1302,2.0,0,dinner
118,1797,2.0,0,snack
636,1961,1.5,0,snack
780,497,2.5,0,breakfast
536,518,2.0,0,lunch
35,257,3.5,1,breakfast
713,13,2.0,0,breakfast
370,1450,3.5,0,dinner
487,1365,4.0,0,dinner
811,1203,4.5,1,dinner
860,966,2.5,0,lunch
328,1272,3.5,1,dinner
132,1263,4.5,1,dinner
406,940,3.5,1,lunch
221,311,3.5,1,breakfast
401,1458,4.0,0,dinner
750,105,5.0,1,breakfast
210,227,4.5,0,breakfast
765,486,3.0,1,breakfast
916,970,1.0,0,lunch
489,375,4.0,1,breakfast
619,1103,4.0,1,dinner
575,1233,2.5,0,dinner
873,225,2.5,0,breakfast
142,707,2.5,0,lunch
488,844,3.5,1,lunch
536,578,2.0,0,lunch
205,1941,2.0,0,snack
879,1160,4.5,0,dinner
819,1783,1.0,0,snack
851,486,4.5,1,breakfast
898,18,1.5,0,breakfast
424,935,3.5,1,lunch
659,1125,2.5,0,dinner
75,1948,3.5,1,snack
150,901,3.0,1,lunch
789,1091,2.5,0,dinner
970,97,2.5,0,breakfast
8,926,2.0,0,lunch
426,226,1.5,0,breakfast
752,1610,3.5,0,snack
380,1806,3.5,1,snack
668,253,1.5,0,breakfast
117,1868,3.5,1,snack
563,1204,1.5,0,dinner
943,1269,2.0,0,dinner
601,1566,3.0,1,snack
703,1234,1.5,0,dinner
648,1453,5.0,1,dinner
638,1007,1.0,0,dinner
507,1607,3.0,1,snack
574,887,3.5,0,lunch
898,134,3.0,1,breakfast
713,124,4.0,1,breakfast
346,1617,3.5,1,snack
861,239,3.0,1,breakfast
148,583,1.5,0,lunch
524,1403,2.5,0,dinner
743,1685,2.5,0,snack
49,957,3.0,1,lunch
649,10,1.5,0,breakfast
166,1744,2.5,0,snack
406,1068,2.5,0,dinner
553,284,4.5,0,breakfast
611,1467,5.0,1,dinner
918,764,4.0,1,lunch
862,267,1.5,0,breakfast
441,1714,3.0,1,snack
469,1239,1.5,0,dinner
565,877,2.5,0,lunch
591,1217,3.5,0,dinner
610,731,1.5,0,lunch
843,615,5.0,1,lunch
27,1312,3.5,1,dinner
236,1149,5.0,1,dinner
928,1910,3.5,1,snack
803,1228,1.5,0,dinner
387,377,2.5,0,breakfast
211,1671,3.0,1,snack
808,103,2.5,0,breakfast
221,1305,4.0,1,dinner
471,1883,2.0,0,snack
987,1476,4.0,1,dinner
105,1871,2.5,0,snack
199,1867,2.0,0,snack
611,848,4.0,1,lunch
947,1598,3.0,1,snack
301,638,3.0,1,lunch
645,1788,3.0,1,snack
206,1085,3.0,1,dinner
550,59,1.5,0,breakfast
82,1243,1.0,0,dinner
407,945,2.5,0,lunch
646,1453,3.5,1,dinner
512,1102,2.5,0,dinner
182,1089,1.0,0,dinner
834,1891,4.0,1,snack
107,523,4.0,1,lunch
403,342,3.5,1,breakfast
855,1094,2.5,0,dinner
67,179,4.0,0,breakfast
260,1470,2.0,0,dinner
636,130,3.0,1,breakfast
890,1635,3.0,1,snack
467,639,5.0,1,lunch
538,636,4.0,0,lunch
514,480,2.5,0,breakfast
471,517,4.0,0,lunch
654,1977,2.5,0,snack
39,186,1.0,0,breakfast
318,1839,2.5,0,snack
277,1342,3.5,1,dinner
684,1064,3.5,1,dinner
897,255,3.5,0,breakfast
692,1040,2.0,0,dinner
810,1735,4.0,1,snack
388,1665,2.5,0,snack
673,1986,3.5,1,snack
456,1157,2.0,0,dinner
823,869,2.5,0,lunch
930,886,2.0,0,lunch
223,1275,3.5,0,dinner
906,829,2.5,0,lunch
581,237,3.5,1,breakfast
499,1545,3.5,1,snack
49,1678,2.5,0,snack
58,1477,4.5,1,dinner
995,1585,1.5,0,snack
716,565,1.0,0,lunch
871,1586,4.0,1,snack
672,1664,4.5,1,snack
591,731,3.0,1,lunch
764,1008,3.5,1,dinner
865,599,2.5,0,lunch
970,1004,2.0,0,dinner
715,1172,1.0,0,dinner
200,1830,3.0,1,snack
181,524,4.0,1,lunch
850,1306,3.5,1,dinner
614,1326,3.5,1,dinner
783,1360,1.5,0,dinner
899,705,3.0,1,lunch
414,577,2.0,0,lunch
508,1019,3.5,1,dinner
554,604,3.5,1,lunch
279,939,1.0,0,lunch
13,27,2.0,0,breakfast
589,1782,4.0,1,snack
183,316,4.0,1,breakfast
262,846,2.0,0,lunch
376,584,2.5,0,lunch
731,971,3.0,1,lunch
57,1941,2.5,0,snack
402,1047,3.0,0,dinner
659,1651,3.5,1,snack
748,6,3.0,1,breakfast
787,1363,4.0,1,dinner
731,1688,3.0,1,snack
833,632,4.5,0,lunch
271,193,4.5,1,breakfast
796,480,4.0,0,breakfast
910,1808,2.0,0,snack
904,1996,2.5,0,snack
110,211,3.0,0,breakfast
877,986,3.5,1,lunch
680,1237,2.5,0,dinner
250,1566,3.0,1,snack
803,1319,5.0,1,dinner
529,78,5.0,1,breakfast
198,1214,3.0,1,dinner
553,1047,4.0,1,dinner
954,82,5.0,1,breakfast
616,1108,2.0,0,dinner
852,1769,3.0,0,snack
791,475,1.5,0,breakfast
689,208,4.0,1,breakfast
742,383,3.0,1,breakfast
942,647,2.5,0,lunch
272,354,3.5,1,breakfast
881,202,4.0,1,breakfast
111,1172,1.5,0,dinner
795,336,2.5,0,breakfast
337,1994,4.0,1,snack
408,1990,2.5,0,snack
688,117,4.5,1,breakfast
87,1931,4.0,1,snack
200,1599,4.0,1,snack
492,5,1.0,0,breakfast
704,1752,4.0,1,snack
144,1025,3.0,1,dinner
870,1248,2.5,0,dinner
899,1189,1.0,0,dinner
372,652,1.0,0,lunch
165,125,1.5,0,breakfast
156,1785,2.5,0,snack
300,1044,3.5,0,dinner
614,275,2.0,0,breakfast
129,1322,3.0,1,dinner
284,799,3.0,1,lunch
954,359,1.5,0,breakfast
130,38,3.5,1,breakfast
517,1903,4.0,1,snack
121,248,4.0,1,breakfast
168,1071,2.0,0,dinner
735,1093,3.0,1,dinner
790,1225,4.0,0,dinner
450,1661,4.5,0,snack
495,361,4.0,0,breakfast
128,1513,1.0,0,snack
872,349,1.0,0,breakfast
644,1914,4.5,1,snack
576,240,1.0,0,breakfast
590,1111,2.5,0,dinner
577,324,5.0,1,breakfast
104,97,2.0,0,breakfast
471,45,2.0,0,breakfast
889,30,2.5,0,breakfast
715,1683,3.5,1,snack
972,700,3.0,0,lunch
598,966,1.0,0,lunch
632,1867,1.5,0,snack
198,682,3.0,1,lunch
753,1970,4.0,1,snack
444,797,4.0,1,lunch
797,1926,4.5,0,snack
485,763,1.0,0,lunch
614,1588,3.0,1,snack
48,1134,2.0,0,dinner
209,1783,4.0,1,snack
636,1687,4.0,1,snack
315,1844,4.0,1,snack
353,280,1.5,0,breakfast
321,1329,1.5,0,dinner
389,1087,3.5,1,dinner
5,912,1.0,0,lunch
849,118,3.0,1,breakfast
173,958,2.0,0,lunch
892,1297,1.5,0,dinner
597,209,1.0,0,breakfast
951,1205,3.5,1,dinner
565,613,1.5,0,lunch
814,249,3.0,1,breakfast
918,970,3.0,1,lunch
878,296,5.0,0,breakfast
208,1266,3.0,1,dinner
193,1079,4.5,1,dinner
565,379,1.5,0,breakfast
768,1739,3.5,1,snack
495,828,4.0,1,lunch
259,830,5.0,1,lunch
686,699,3.0,1,lunch
221,1903,3.5,1,snack
758,30,2.0,0,breakfast
753,213,2.0,0,breakfast
711,1188,4.0,1,dinner
796,12,3.0,1,breakfast
533,860,2.5,0,lunch
91,840,2.5,0,lunch
886,1289,1.0,0,dinner
756,1251,3.0,1,dinner
679,202,3.5,1,breakfast
125,471,4.5,1,breakfast
501,760,3.0,0,lunch
874,1187,2.5,0,dinner
656,341,4.0,1,breakfast
473,887,1.0,0,lunch
938,367,4.5,0,breakfast
62,567,2.0,0,lunch
457,1553,4.0,1,snack
907,183,2.5,0,breakfast
47,146,2.5,0,breakfast
747,1432,2.0,0,dinner
439,1481,3.5,1,dinner
946,1931,1.0,0,snack
263,739,3.5,1,lunch
266,1552,5.0,1,snack
948,450,2.0,0,breakfast
161,589,3.5,1,lunch
111,1262,2.5,0,dinner
891,1738,3.0,1,snack
880,460,3.5,0,breakfast
240,981,1.0,0,lunch
813,53,2.0,0,breakfast
664,1698,3.0,0,snack
836,1237,2.5,0,dinner
308,1657,1.0,0,snack
527,1689,1.5,0,snack
616,1612,3.0,1,snack
99,666,4.0,1,lunch
514,733,2.5,0,lunch
632,1695,3.5,1,snack
251,1761,3.0,0,snack
644,1113,3.5,1,dinner
155,722,3.5,1,lunch
491,299,2.5,0,breakfast
712,750,2.5,0,lunch
406,938,2.0,0,lunch
581,798,3.5,1,lunch
218,1846,2.5,0,snack
362,1986,1.0,0,snack
343,1719,4.0,1,snack
927,1176,4.0,1,dinner
318,1800,2.5,0,snack
402,1780,3.0,1,snack
69,1351,4.5,1,dinner
318,1921,2.0,0,snack
35,1653,4.5,1,snack
20,477,2.5,0,breakfast
767,1783,4.5,1,snack
385,941,1.5,0,lunch
876,1569,3.5,1,snack
2,1355,1.5,0,dinner
933,1458,2.5,0,dinner
816,1519,2.0,0,snack
660,231,2.5,0,breakfast
807,1171,2.5,0,dinner
206,359,2.0,0,breakfast
555,1233,2.0,0,dinner
848,1991,4.0,1,snack
230,909,5.0,1,lunch
11,979,1.0,0,lunch
24,537,1.5,0,lunch
942,1688,3.0,1,snack
787,1470,3.0,1,dinner
666,1715,2.0,0,snack
515,1238,5.0,1,dinner
345,1088,2.5,0,dinner
25,1296,4.5,1,dinner
775,580,2.0,0,lunch
557,619,2.0,0,lunch
500,1498,3.0,1,dinner
251,1537,2.5,0,snack
733,1724,5.0,1,snack
608,1255,2.5,0,dinner
541,29,3.0,1,breakfast
722,1340,3.0,0,dinner
124,1103,5.0,1,dinner
2,535,1.0,0,lunch
600,1544,2.5,0,snack
699,138,3.0,1,breakfast
530,129,4.0,0,breakfast
57,1136,2.5,0,dinner
699,1145,3.0,1,dinner
98,1544,3.5,1,snack
960,1997,1.5,0,snack
968,26,1.5,0,breakfast
118,722,4.0,1,lunch
528,1129,1.5,0,dinner
229,303,3.5,1,breakfast
381,457,2.5,0,breakfast
660,1741,2.5,0,snack
205,819,1.5,0,lunch
780,801,4.0,1,lunch
766,1422,2.5,0,dinner
979,1031,2.0,0,dinner
341,1096,2.5,0,dinner
859,120,3.5,1,breakfast
65,229,1.0,0,breakfast
921,1566,2.5,0,snack
606,1352,1.0,0,dinner
386,1061,1.5,0,dinner
984,945,3.5,0,lunch
85,1747,3.5,1,snack
160,712,1.5,0,lunch
540,380,1.0,0,breakfast
158,397,1.0,0,breakfast
958,1203,5.0,1,dinner
217,981,3.0,1,lunch
342,1762,2.5,0,snack
157,1133,2.5,0,dinner
566,349,3.0,1,breakfast
966,1423,1.0,0,dinner
51,854,4.5,0,lunch
837,1509,3.5,1,snack
861,893,2.5,0,lunch
811,1329,1.5,0,dinner
91,457,1.5,0,breakfast
970,1073,4.0,1,dinner
474,1515,3.0,0,snack
660,1312,4.0,0,dinner
370,183,2.5,0,breakfast
171,824,1.0,0,lunch
221,1191,3.0,1,dinner
166,1542,3.5,1,snack
89,1937,4.0,0,snack
883,1209,2.0,0,dinner
882,1176,1.5,0,dinner
882,1425,2.0,0,dinner
693,1354,2.0,0,dinner
828,315,1.0,0,breakfast
734,884,3.0,1,lunch
900,1887,2.0,0,snack
989,1997,3.5,1,snack
276,99,3.0,1,breakfast
873,1053,3.5,0,dinner
319,1914,2.5,0,snack
748,368,1.0,0,breakfast
378,1103,3.0,1,dinner
258,1636,4.5,0,snack
308,1903,1.0,0,snack
632,109,2.0,0,breakfast
267,434,1.0,0,breakfast
449,296,3.5,1,breakfast
792,881,4.5,1,lunch
951,1726,4.0,1,snack
74,573,4.0,1,lunch
962,935,4.5,1,lunch
813,785,3.0,1,lunch
610,284,4.0,0,breakfast
768,1470,2.0,0,dinner
143,536,3.5,1,lunch
708,346,2.0,0,breakfast
197,376,4.5,1,breakfast
799,1514,4.0,1,snack
786,732,3.0,1,lunch
110,1572,3.5,1,snack
54,1667,3.0,1,snack
263,1567,2.0,0,snack
467,1584,4.0,1,snack
95,574,4.0,1,lunch
833,1382,1.5,0,dinner
601,327,2.0,0,breakfast
271,1620,3.5,0,snack
76,1072,3.0,1,dinner
425,1894,2.5,0,snack
128,518,1.0,0,lunch
303,1135,1.5,0,dinner
938,818,4.0,1,lunch
30,1318,1.0,0,dinner
569,969,2.5,0,lunch
855,1265,3.0,1,dinner
387,1697,4.0,1,snack
837,441,3.0,1,breakfast
418,722,3.5,1,lunch
714,1908,3.5,1,snack
737,359,4.5,1,breakfast
467,982,1.5,0,lunch
77,768,3.0,1,lunch
416,1058,3.5,1,dinner
365,595,3.0,1,lunch
533,23,3.5,0,breakfast
678,1481,2.5,0,dinner
109,89,5.0,1,breakfast
639,306,3.0,1,breakfast
178,539,2.5,0,lunch
576,1992,2.0,0,snack
634,1059,2.5,0,dinner
738,1326,4.5,1,dinner
510,1540,3.5,1,snack
860,1975,4.5,0,snack
818,1392,3.0,0,dinner
