meal_id,name,meal_type,calories,protein_g,carbs_g,fats_g,fiber_g,sodium_mg,sugar_g,prep_time_min,is_diabetic_friendly,is_heart_healthy,is_low_sodium,is_low_carb,is_high_protein,is_low_fat,is_soft_food,is_vegetarian,is_gluten_free
845,Grilled Chicken Salad (V23),lunch,394,33.8,20.3,18.0,4.5,594,9.9,45,1,0,0,1,1,0,1,0,0
846,Lentil Soup (V23),lunch,321,17.2,45.9,4.6,9.2,408,14.4,40,0,1,0,0,0,1,1,0,1
847,Tuna Sandwich (V23),lunch,368,24.2,34.9,13.6,2.9,662,15.3,40,0,0,0,0,1,0,1,1,0
848,Vegetable Stir Fry with Rice (V23),lunch,380,11.4,55.1,9.5,4.8,538,6.9,25,0,0,0,0,0,1,1,0,0
849,Chicken Noodle Soup (V23),lunch,349,21.8,38.2,8.7,3.3,352,5.3,30,0,1,1,0,1,1,1,0,1
850,Quinoa Bowl with Vegetables (V23),lunch,370,13.6,48.7,11.7,5.8,691,14.2,40,0,0,0,0,0,0,1,0,0
851,Grilled Fish with Vegetables (V23),lunch,267,24.9,13.4,10.7,2.7,518,9.1,40,1,0,0,1,1,0,1,1,0
852,Turkey Wrap (V23),lunch,347,22.5,32.7,12.3,3.1,184,19.8,10,0,1,1,0,1,0,1,0,0
853,Bean and Vegetable Stew (V23),lunch,331,17.1,44.9,6.4,9.6,451,8.4,20,0,1,0,0,0,1,1,0,1
854,Salmon with Sweet Potato (V23),lunch,439,31.4,36.6,14.7,4.2,714,12.0,30,1,0,0,0,1,0,1,1,1
855,Mushroom Risotto (V23),lunch,417,11.0,60.4,13.2,3.3,534,8.4,15,0,0,0,0,0,0,1,1,0
856,Chicken Caesar Salad (V23),lunch,379,26.6,19.0,19.0,2.8,344,12.2,45,0,0,1,1,1,0,1,1,0
857,Vegetable Curry with Rice (V23),lunch,373,8.9,55.1,10.7,4.4,276,4.4,30,0,1,1,0,0,0,1,0,1
858,Minestrone Soup (V23),lunch,264,10.6,40.2,6.3,6.3,636,7.7,10,0,0,0,0,0,1,1,0,0
859,Baked Potato with Tuna (V23),lunch,385,23.5,45.0,8.6,4.3,174,12.5,60,0,1,1,0,1,1,1,1,0
860,Grilled Chicken Salad (V24),lunch,303,26.0,15.6,13.9,3.5,630,13.3,10,1,0,0,1,1,0,1,0,1
861,Lentil Soup (V24),lunch,259,13.9,37.0,3.7,7.4,100,5.5,30,1,1,1,0,0,1,1,0,1
862,Tuna Sandwich (V24),lunch,390,25.7,37.0,14.4,3.1,320,16.6,20,0,1,1,0,1,0,1,0,0
863,Vegetable Stir Fry with Rice (V24),lunch,370,11.1,53.7,9.3,4.6,141,5.3,15,0,1,1,0,0,1,1,1,0
864,Chicken Noodle Soup (V24),lunch,308,19.3,33.8,7.7,2.9,444,12.0,40,0,1,0,0,0,1,1,0,1
865,Quinoa Bowl with Vegetables (V24),lunch,417,15.4,55.0,13.2,6.6,590,3.6,15,0,0,0,0,0,0,1,0,0
866,Grilled Fish with Vegetables (V24),lunch,307,28.7,15.4,12.3,3.1,699,9.2,10,1,0,0,1,1,0,1,0,0
867,Turkey Wrap (V24),lunch,377,24.4,35.5,13.3,3.3,720,16.4,25,0,0,0,0,1,0,1,1,0
868,Bean and Vegetable Stew (V24),lunch,315,16.3,42.7,6.1,9.2,168,10.3,25,0,1,1,0,0,1,1,0,0
869,Salmon with Sweet Potato (V24),lunch,459,32.8,38.3,15.3,4.4,720,15.0,45,1,0,0,0,1,0,1,1,0
870,Mushroom Risotto (V24),lunch,359,9.5,52.0,11.4,2.8,620,4.5,20,0,0,0,0,0,0,1,1,1
871,Chicken Caesar Salad (V24),lunch,443,31.0,22.2,22.2,3.3,475,9.5,30,0,0,0,1,1,0,1,1,0
872,Vegetable Curry with Rice (V24),lunch,452,10.8,66.8,12.9,5.4,229,14.2,25,0,1,1,0,0,0,1,1,0
873,Minestrone Soup (V24),lunch,260,10.4,39.7,6.3,6.3,250,8.9,15,1,1,1,0,0,1,1,0,0
874,Baked Potato with Tuna (V24),lunch,380,23.3,44.4,8.5,4.2,533,7.9,45,0,0,0,0,1,1,1,1,0
875,Grilled Chicken Salad (V25),lunch,374,32.1,19.2,17.1,4.3,205,15.1,20,1,0,1,1,1,0,1,0,0
876,Lentil Soup (V25),lunch,292,15.7,41.7,4.2,8.3,291,13.4,40,0,1,1,0,0,1,1,0,0
877,Tuna Sandwich (V25),lunch,345,22.7,32.7,12.7,2.7,243,16.6,10,0,1,1,0,1,0,1,0,0
878,Vegetable Stir Fry with Rice (V25),lunch,447,13.4,64.9,11.2,5.6,282,4.6,20,0,1,1,0,0,0,1,0,0
879,Chicken Noodle Soup (V25),lunch,304,19.0,33.3,7.6,2.9,243,10.8,60,0,1,1,0,0,1,1,0,1
880,Quinoa Bowl with Vegetables (V25),lunch,391,14.4,51.5,12.4,6.2,694,17.8,45,0,0,0,0,0,0,1,0,0
881,Grilled Fish with Vegetables (V25),lunch,325,30.4,16.3,13.0,3.3,647,4.6,60,1,0,0,1,1,0,1,1,0
882,Turkey Wrap (V25),lunch,322,20.9,30.4,11.4,2.8,538,11.0,60,0,0,0,0,1,0,1,1,1
883,Bean and Vegetable Stew (V25),lunch,291,15.1,39.6,5.7,8.5,383,16.4,40,1,1,1,0,0,1,1,1,0
884,Salmon with Sweet Potato (V25),lunch,367,26.3,30.6,12.3,3.5,665,13.9,40,1,0,0,0,1,0,1,0,0
885,Mushroom Risotto (V25),lunch,355,9.4,51.5,11.2,2.8,158,16.5,30,0,0,1,0,0,0,1,0,0
886,Chicken Caesar Salad (V25),lunch,421,29.5,21.1,21.1,3.2,134,17.7,40,0,0,1,1,1,0,1,0,0
887,Vegetable Curry with Rice (V25),lunch,477,11.4,70.5,13.7,5.7,563,17.3,25,0,0,0,0,0,0,1,1,0
888,Minestrone Soup (V25),lunch,263,10.5,40.0,6.3,6.3,789,9.2,30,0,0,0,0,0,1,1,0,0
889,Baked Potato with Tuna (V25),lunch,355,21.7,41.5,7.9,4.0,488,19.7,20,0,1,0,0,1,1,1,0,1
890,Grilled Chicken Salad (V26),lunch,385,33.0,19.8,17.6,4.4,546,14.7,30,1,0,0,1,1,0,1,0,0
891,Lentil Soup (V26),lunch,298,16.0,42.7,4.3,8.5,762,13.0,40,0,0,0,0,0,1,1,0,1
892,Tuna Sandwich (V26),lunch,432,28.5,41.0,15.9,3.4,370,17.5,45,0,0,1,0,1,0,1,1,1
893,Vegetable Stir Fry with Rice (V26),lunch,453,13.6,65.7,11.3,5.7,460,4.4,60,0,1,0,0,0,0,1,0,1
894,Chicken Noodle Soup (V26),lunch,273,17.1,29.9,6.8,2.6,100,3.0,45,0,1,1,1,0,1,1,0,0
895,Quinoa Bowl with Vegetables (V26),lunch,382,14.1,50.3,12.1,6.0,601,10.3,45,0,0,0,0,0,0,1,0,0
896,Grilled Fish with Vegetables (V26),lunch,267,25.0,13.4,10.7,2.7,491,9.1,15,1,1,0,1,1,0,1,1,0
897,Turkey Wrap (V26),lunch,349,22.6,32.9,12.3,3.1,192,10.4,30,0,1,1,0,1,0,1,0,1
898,Bean and Vegetable Stew (V26),lunch,339,17.5,46.0,6.6,9.9,733,14.1,20,0,0,0,0,0,1,1,0,0
899,Salmon with Sweet Potato (V26),lunch,451,32.3,37.6,15.1,4.3,696,13.9,40,1,0,0,0,1,0,1,0,0
900,Mushroom Risotto (V26),lunch,372,9.8,53.9,11.8,2.9,759,2.0,20,0,0,0,0,0,0,1,1,1
901,Chicken Caesar Salad (V26),lunch,390,27.3,19.5,19.5,2.9,796,3.9,20,0,0,0,1,1,0,1,0,0
902,Vegetable Curry with Rice (V26),lunch,450,10.7,66.5,12.9,5.4,538,15.6,20,0,0,0,0,0,0,1,1,0
903,Minestrone Soup (V26),lunch,282,11.3,42.9,6.8,6.8,196,14.7,25,0,1,1,0,0,1,1,0,0
904,Baked Potato with Tuna (V26),lunch,346,21.2,40.4,7.7,3.8,643,14.8,15,0,0,0,0,1,1,1,1,1
905,Grilled Chicken Salad (V27),lunch,401,34.4,20.7,18.4,4.6,563,6.2,15,1,0,0,1,1,0,1,1,1
906,Lentil Soup (V27),lunch,270,14.5,38.7,3.9,7.7,117,10.1,10,1,1,1,0,0,1,1,0,0
907,Tuna Sandwich (V27),lunch,381,25.1,36.1,14.0,3.0,178,15.9,40,0,1,1,0,1,0,1,1,0
908,Vegetable Stir Fry with Rice (V27),lunch,395,11.9,57.3,9.9,4.9,170,10.7,15,0,1,1,0,0,1,1,0,0
909,Chicken Noodle Soup (V27),lunch,347,21.7,38.0,8.7,3.3,167,19.9,25,0,1,1,0,1,1,1,0,0
910,Quinoa Bowl with Vegetables (V27),lunch,383,14.1,50.5,12.1,6.1,620,2.1,25,0,0,0,0,0,0,1,0,1
911,Grilled Fish with Vegetables (V27),lunch,256,24.0,12.8,10.3,2.6,631,16.9,40,1,0,0,1,1,0,1,0,0
912,Turkey Wrap (V27),lunch,302,19.6,28.5,10.7,2.7,483,3.2,20,0,1,0,1,0,0,1,0,1
913,Bean and Vegetable Stew (V27),lunch,284,14.7,38.5,5.5,8.3,673,8.8,40,1,0,0,0,0,1,1,0,0
914,Salmon with Sweet Potato (V27),lunch,449,32.1,37.5,15.0,4.3,653,3.9,45,1,0,0,0,1,0,1,0,0
915,Mushroom Risotto (V27),lunch,436,11.5,63.1,13.8,3.4,393,7.8,10,0,0,1,0,0,0,1,0,0
916,Chicken Caesar Salad (V27),lunch,426,29.8,21.3,21.3,3.2,668,3.3,20,0,0,0,1,1,0,1,0,1
917,Vegetable Curry with Rice (V27),lunch,465,11.1,68.8,13.3,5.5,420,19.2,20,0,1,0,0,0,0,1,0,1
918,Minestrone Soup (V27),lunch,245,9.8,37.3,5.9,5.9,153,2.2,60,1,1,1,0,0,1,1,1,0
919,Baked Potato with Tuna (V27),lunch,360,22.0,42.0,8.0,4.0,372,16.8,45,0,1,1,0,1,1,1,0,0
920,Grilled Chicken Salad (V28),lunch,350,30.0,18.0,16.0,4.0,261,8.8,25,1,0,1,1,1,0,1,0,0
921,Lentil Soup (V28),lunch,287,15.4,41.1,4.1,8.2,101,5.0,30,0,1,1,0,0,1,1,0,0
922,Tuna Sandwich (V28),lunch,397,26.2,37.7,14.6,3.1,439,13.9,45,0,1,0,0,1,0,1,0,1
923,Vegetable Stir Fry with Rice (V28),lunch,385,11.6,55.9,9.6,4.8,144,5.3,45,0,1,1,0,0,1,1,1,0
924,Chicken Noodle Soup (V28),lunch,363,22.7,39.8,9.1,3.4,196,2.8,30,0,1,1,0,1,1,1,0,1
925,Quinoa Bowl with Vegetables (V28),lunch,403,14.9,53.1,12.7,6.4,229,15.7,10,0,1,1,0,0,0,1,0,0
926,Grilled Fish with Vegetables (V28),lunch,297,27.8,14.9,11.9,3.0,253,15.8,20,1,1,1,1,1,0,1,1,1
927,Turkey Wrap (V28),lunch,384,24.9,36.2,13.6,3.4,762,15.4,15,0,0,0,0,1,0,1,0,0
928,Bean and Vegetable Stew (V28),lunch,269,13.9,36.6,5.2,7.8,100,12.1,25,1,1,1,0,0,1,1,0,0
929,Salmon with Sweet Potato (V28),lunch,375,26.8,31.3,12.5,3.6,325,14.4,30,1,1,1,0,1,0,1,0,1
930,Mushroom Risotto (V28),lunch,345,9.1,50.0,10.9,2.7,290,13.8,20,0,0,1,0,0,0,1,0,0
931,Chicken Caesar Salad (V28),lunch,423,29.6,21.2,21.2,3.2,626,15.7,25,0,0,0,1,1,0,1,1,0
932,Vegetable Curry with Rice (V28),lunch,457,10.9,67.6,13.1,5.5,229,8.8,15,0,1,1,0,0,0,1,0,0
933,Minestrone Soup (V28),lunch,263,10.6,40.1,6.3,6.3,611,14.4,10,0,0,0,0,0,1,1,0,0
934,Baked Potato with Tuna (V28),lunch,344,21.1,40.2,7.7,3.8,216,9.0,30,0,1,1,0,1,1,1,0,1
935,Grilled Chicken Salad (V29),lunch,354,30.4,18.2,16.2,4.1,328,17.3,60,1,0,1,1,1,0,1,0,1
936,Lentil Soup (V29),lunch,263,14.1,37.7,3.8,7.5,436,4.0,15,1,1,0,0,0,1,1,0,1
937,Tuna Sandwich (V29),lunch,407,26.8,38.6,15.0,3.2,760,10.0,30,0,0,0,0,1,0,1,0,0
938,Vegetable Stir Fry with Rice (V29),lunch,363,10.9,52.7,9.1,4.5,595,7.4,30,0,0,0,0,0,1,1,0,0
939,Chicken Noodle Soup (V29),lunch,344,21.6,37.7,8.6,3.2,231,19.1,25,0,1,1,0,1,1,1,0,0
940,Quinoa Bowl with Vegetables (V29),lunch,329,12.1,43.3,10.4,5.2,304,6.6,45,0,1,1,0,0,0,1,1,0
941,Grilled Fish with Vegetables (V29),lunch,262,24.5,13.1,10.5,2.6,637,9.6,15,1,0,0,1,1,0,1,1,0
942,Turkey Wrap (V29),lunch,373,24.2,35.2,13.2,3.3,230,8.3,15,0,1,1,0,1,0,1,0,0
943,Bean and Vegetable Stew (V29),lunch,303,15.7,41.1,5.9,8.8,795,8.2,20,0,0,0,0,0,1,1,0,0
944,Salmon with Sweet Potato (V29),lunch,481,34.4,40.1,16.0,4.6,729,13.2,40,0,0,0,0,1,0,1,0,1
945,Mushroom Risotto (V29),lunch,407,10.7,59.0,12.9,3.2,228,2.9,15,0,0,1,0,0,0,1,1,0
946,Chicken Caesar Salad (V29),lunch,410,28.7,20.5,20.5,3.1,586,8.4,60,0,0,0,1,1,0,1,0,0
947,Vegetable Curry with Rice (V29),lunch,384,9.2,56.8,11.0,4.6,765,5.7,45,0,0,0,0,0,0,1,0,1
948,Minestrone Soup (V29),lunch,241,9.6,36.6,5.8,5.8,535,11.6,15,1,0,0,0,0,1,1,0,0
949,Baked Potato with Tuna (V29),lunch,357,21.8,41.7,7.9,4.0,239,19.3,10,0,1,1,0,1,1,1,0,0
950,Grilled Chicken Salad (V30),lunch,344,29.5,17.7,15.7,3.9,381,11.2,60,1,0,1,1,1,0,1,1,1
951,Lentil Soup (V30),lunch,320,17.1,45.7,4.6,9.1,178,8.0,10,0,1,1,0,0,1,1,0,0
952,Tuna Sandwich (V30),lunch,340,22.4,32.3,12.5,2.7,798,18.9,45,0,0,0,0,1,0,1,0,0
953,Vegetable Stir Fry with Rice (V30),lunch,457,13.7,66.3,11.4,5.7,438,8.1,30,0,1,0,0,0,0,1,0,0
954,Chicken Noodle Soup (V30),lunch,289,18.1,31.6,7.2,2.7,117,7.9,20,0,1,1,0,0,1,1,0,0
955,Quinoa Bowl with Vegetables (V30),lunch,344,12.7,45.4,10.9,5.4,579,17.4,40,0,0,0,0,0,0,1,1,0
956,Grilled Fish with Vegetables (V30),lunch,262,24.5,13.1,10.5,2.6,746,17.3,20,1,0,0,1,1,0,1,1,0
957,Turkey Wrap (V30),lunch,364,23.6,34.3,12.9,3.2,792,11.6,45,0,0,0,0,1,0,1,1,0
958,Bean and Vegetable Stew (V30),lunch,311,16.1,42.2,6.0,9.0,248,17.1,40,0,1,1,0,0,1,1,0,0
959,Salmon with Sweet Potato (V30),lunch,411,29.4,34.3,13.7,3.9,625,6.8,15,1,0,0,0,1,0,1,0,0
960,Mushroom Risotto (V30),lunch,352,9.3,51.0,11.1,2.8,268,16.8,10,0,0,1,0,0,0,1,1,0
961,Chicken Caesar Salad (V30),lunch,403,28.3,20.2,20.2,3.0,615,5.1,15,0,0,0,1,1,0,1,0,0
962,Vegetable Curry with Rice (V30),lunch,479,11.4,70.7,13.7,5.7,296,4.2,25,0,1,1,0,0,0,1,0,0
963,Minestrone Soup (V30),lunch,226,9.1,34.5,5.4,5.4,406,10.8,10,1,1,0,0,0,1,1,0,0
964,Baked Potato with Tuna (V30),lunch,363,22.2,42.4,8.1,4.0,750,4.5,25,0,0,0,0,1,1,1,1,0
965,Grilled Chicken Salad (V31),lunch,317,27.2,16.3,14.5,3.6,576,8.9,30,1,0,0,1,1,0,1,0,0
966,Lentil Soup (V31),lunch,261,14.0,37.3,3.7,7.5,760,4.5,40,1,0,0,0,0,1,1,0,0
967,Tuna Sandwich (V31),lunch,380,25.0,36.0,14.0,3.0,228,15.0,40,0,1,1,0,1,0,1,1,0
968,Vegetable Stir Fry with Rice (V31),lunch,380,11.4,55.2,9.5,4.8,474,2.7,40,0,1,0,0,0,1,1,0,0
969,Chicken Noodle Soup (V31),lunch,318,19.9,34.8,8.0,3.0,365,14.1,30,0,1,1,0,0,1,1,0,0
970,Quinoa Bowl with Vegetables (V31),lunch,349,12.9,46.0,11.1,5.5,542,16.1,25,0,0,0,0,0,0,1,1,0
971,Grilled Fish with Vegetables (V31),lunch,276,25.8,13.8,11.1,2.8,382,6.6,10,1,1,1,1,1,0,1,0,1
972,Turkey Wrap (V31),lunch,347,22.5,32.7,12.3,3.1,156,2.9,40,0,1,1,0,1,0,1,0,0
973,Bean and Vegetable Stew (V31),lunch,314,16.2,42.6,6.1,9.1,388,17.2,15,0,1,1,0,0,1,1,1,0
974,Salmon with Sweet Potato (V31),lunch,434,31.1,36.2,14.5,4.1,534,12.4,40,1,0,0,0,1,0,1,0,0
975,Mushroom Risotto (V31),lunch,393,10.4,56.9,12.4,3.1,641,8.6,15,0,0,0,0,0,0,1,0,0
976,Chicken Caesar Salad (V31),lunch,444,31.1,22.2,22.2,3.3,317,17.6,45,0,0,1,1,1,0,1,1,0
977,Vegetable Curry with Rice (V31),lunch,463,11.0,68.5,13.3,5.5,309,10.2,20,0,1,1,0,0,0,1,1,0
978,Minestrone Soup (V31),lunch,225,9.0,34.2,5.4,5.4,239,18.6,30,1,1,1,0,0,1,1,1,1
979,Baked Potato with Tuna (V31),lunch,365,22.3,42.6,8.1,4.1,509,11.8,30,0,0,0,0,1,1,1,0,1
980,Grilled Chicken Salad (V32),lunch,351,30.1,18.1,16.1,4.0,797,11.3,25,1,0,0,1,1,0,1,0,0
981,Lentil Soup (V32),lunch,282,15.1,40.4,4.0,8.1,584,12.9,15,0,0,0,0,0,1,1,1,0
982,Tuna Sandwich (V32),lunch,420,27.6,39.8,15.5,3.3,303,4.3,60,0,0,1,0,1,0,1,0,0
983,Vegetable Stir Fry with Rice (V32),lunch,359,10.8,52.1,9.0,4.5,496,13.7,15,0,1,0,0,0,1,1,0,0
984,Chicken Noodle Soup (V32),lunch,302,18.9,33.1,7.6,2.8,754,5.6,45,0,0,0,0,0,1,1,0,0
985,Quinoa Bowl with Vegetables (V32),lunch,356,13.2,47.0,11.3,5.6,242,5.3,30,0,1,1,0,0,0,1,0,1
986,Grilled Fish with Vegetables (V32),lunch,317,29.6,15.9,12.7,3.2,520,19.9,30,1,0,0,1,1,0,1,0,1
987,Turkey Wrap (V32),lunch,389,25.2,36.7,13.7,3.4,560,4.3,60,0,0,0,0,1,0,1,0,0
988,Bean and Vegetable Stew (V32),lunch,341,17.6,46.3,6.6,9.9,770,2.4,10,0,0,0,0,0,1,1,1,0
989,Salmon with Sweet Potato (V32),lunch,395,28.2,32.9,13.2,3.8,452,3.6,25,1,1,0,0,1,0,1,0,0
990,Mushroom Risotto (V32),lunch,393,10.4,57.0,12.4,3.1,198,4.4,40,0,0,1,0,0,0,1,1,0
991,Chicken Caesar Salad (V32),lunch,398,27.9,19.9,19.9,3.0,669,8.5,15,0,0,0,1,1,0,1,0,0
992,Vegetable Curry with Rice (V32),lunch,384,9.1,56.7,11.0,4.6,204,15.8,60,0,1,1,0,0,0,1,0,1
993,Minestrone Soup (V32),lunch,230,9.2,35.0,5.5,5.5,498,3.1,20,1,1,0,0,0,1,1,1,1
994,Baked Potato with Tuna (V32),lunch,409,25.0,47.7,9.1,4.5,380,9.3,15,0,1,1,0,1,1,1,0,0
995,Grilled Chicken Salad (V33),lunch,388,33.3,20.0,17.8,4.4,757,15.3,40,1,0,0,1,1,0,1,1,0
996,Lentil Soup (V33),lunch,301,16.2,43.1,4.3,8.6,524,4.4,15,0,0,0,0,0,1,1,0,1
997,Tuna Sandwich (V33),lunch,329,21.7,31.2,12.1,2.6,168,7.2,10,0,1,1,0,1,0,1,1,0
998,Vegetable Stir Fry with Rice (V33),lunch,387,11.6,56.3,9.7,4.8,785,17.9,45,0,0,0,0,0,1,1,1,0
999,Chicken Noodle Soup (V33),lunch,348,21.8,38.1,8.7,3.3,231,14.6,10,0,1,1,0,1,1,1,0,0
1000,Baked Salmon with Broccoli,dinner,429,36.2,13.6,20.3,4.5,346,16.4,45,1,0,1,1,1,0,1,0,0
1001,Chicken Breast with Vegetables,dinner,341,29.3,19.5,11.7,3.9,709,17.4,10,1,0,0,1,1,0,1,0,0
1002,Pasta Primavera,dinner,435,13.1,63.2,13.1,5.4,638,10.2,60,0,0,0,0,0,0,1,1,0
1003,Beef Stew,dinner,452,30.2,32.3,17.2,4.3,468,3.5,10,0,0,0,0,1,0,1,0,0
1004,Grilled Tofu with Rice,dinner,300,14.1,39.8,8.8,2.7,568,9.5,45,1,0,0,0,0,1,1,0,1
1005,Fish Tacos,dinner,323,19.7,28.7,12.6,2.7,183,3.0,25,0,1,1,1,0,0,1,0,0
1006,Roasted Chicken Thigh,dinner,380,26.0,8.0,22.0,2.0,136,17.4,40,1,0,1,1,1,0,1,0,1
1007,Vegetable Lasagna,dinner,401,16.1,45.2,16.1,4.0,567,16.0,30,0,0,0,0,0,0,1,1,1
1008,Shrimp Stir Fry,dinner,279,20.9,24.4,8.7,2.6,606,18.9,30,1,0,0,1,1,1,1,1,0
1009,Turkey Meatballs with Pasta,dinner,417,26.6,45.5,13.3,2.8,330,18.0,15,0,0,1,0,1,0,1,1,0
1010,Baked Cod with Potatoes,dinner,360,29.7,31.9,8.5,3.2,504,3.7,25,1,0,0,0,1,1,1,0,0
1011,Lamb Chops with Salad,dinner,485,32.4,10.8,30.2,3.2,148,2.4,30,1,0,1,1,1,0,1,1,1
1012,Stuffed Bell Peppers,dinner,292,17.5,27.3,9.7,4.9,395,9.7,45,1,1,1,1,0,1,1,1,0
1013,Grilled Pork Tenderloin,dinner,318,28.3,10.6,12.4,1.8,708,12.2,20,1,0,0,1,1,0,1,0,0
1014,Eggplant Parmesan,dinner,367,13.5,33.8,17.4,4.8,361,18.4,45,0,0,1,0,0,0,1,0,0
1015,Baked Salmon with Broccoli (V1),dinner,428,36.1,13.5,20.3,4.5,337,11.2,25,1,0,1,1,1,0,1,0,0
1016,Chicken Breast with Vegetables (V1),dinner,325,27.9,18.6,11.1,3.7,629,7.8,10,1,0,0,1,1,0,1,1,0
1017,Pasta Primavera (V1),dinner,459,13.8,66.7,13.8,5.7,486,16.8,20,0,0,0,0,0,0,1,1,1
1018,Beef Stew (V1),dinner,412,27.5,29.5,15.7,3.9,154,3.3,25,0,0,1,1,1,0,1,1,0
1019,Grilled Tofu with Rice (V1),dinner,387,18.2,51.3,11.4,3.4,297,8.0,30,0,1,1,0,0,0,1,0,0
1020,Fish Tacos (V1),dinner,373,22.8,33.2,14.5,3.1,374,19.1,45,0,1,1,0,1,0,1,0,0
1021,Roasted Chicken Thigh (V1),dinner,430,29.5,9.1,24.9,2.3,428,2.3,45,1,0,0,1,1,0,1,0,0
1022,Vegetable Lasagna (V1),dinner,429,17.2,48.4,17.2,4.3,522,17.6,40,0,0,0,0,0,0,1,0,0
1023,Shrimp Stir Fry (V1),dinner,310,23.3,27.2,9.7,2.9,528,3.0,10,1,0,0,1,1,1,1,0,0
1024,Turkey Meatballs with Pasta (V1),dinner,453,28.9,49.5,14.4,3.1,295,11.8,40,0,0,1,0,1,0,1,1,1
1025,Baked Cod with Potatoes (V1),dinner,357,29.4,31.5,8.4,3.2,309,8.7,60,1,1,1,0,1,1,1,0,1
1026,Lamb Chops with Salad (V1),dinner,503,33.6,11.2,31.3,3.4,387,9.8,45,1,0,1,1,1,0,1,1,0
1027,Stuffed Bell Peppers (V1),dinner,301,18.1,28.1,10.0,5.0,310,8.1,25,1,1,1,1,0,0,1,1,1
1028,Grilled Pork Tenderloin (V1),dinner,360,32.0,12.0,14.0,2.0,146,4.6,60,1,1,1,1,1,0,1,0,0
1029,Eggplant Parmesan (V1),dinner,373,13.8,34.4,17.7,4.9,126,14.7,20,0,0,1,0,0,0,1,1,0
1030,Baked Salmon with Broccoli (V2),dinner,421,35.5,13.3,20.0,4.4,578,14.9,45,1,0,0,1,1,0,1,0,1
1031,Chicken Breast with Vegetables (V2),dinner,325,27.9,18.6,11.1,3.7,492,17.6,40,1,1,0,1,1,0,1,1,0
1032,Pasta Primavera (V2),dinner,406,12.2,58.9,12.2,5.1,497,8.3,25,0,0,0,0,0,0,1,0,0
1033,Beef Stew (V2),dinner,469,31.3,33.5,17.9,4.5,293,11.5,40,0,0,1,0,1,0,1,1,1
1034,Grilled Tofu with Rice (V2),dinner,312,14.7,41.4,9.2,2.8,410,2.9,60,0,1,0,0,0,1,1,1,0
1035,Fish Tacos (V2),dinner,311,19.0,27.7,12.1,2.6,717,7.8,15,0,0,0,1,0,0,1,1,0
1036,Roasted Chicken Thigh (V2),dinner,381,26.1,8.0,22.1,2.0,549,10.0,40,1,0,0,1,1,0,1,0,0
1037,Vegetable Lasagna (V2),dinner,388,15.5,43.7,15.5,3.9,578,17.3,20,0,0,0,0,0,0,1,1,0
1038,Shrimp Stir Fry (V2),dinner,278,20.9,24.3,8.7,2.6,585,19.8,20,1,0,0,1,1,1,1,1,0
1039,Turkey Meatballs with Pasta (V2),dinner,378,24.1,41.2,12.0,2.6,789,9.5,60,0,0,0,0,1,0,1,1,1
1040,Baked Cod with Potatoes (V2),dinner,386,31.8,34.1,9.1,3.4,678,3.2,30,1,0,0,0,1,1,1,0,0
1041,Lamb Chops with Salad (V2),dinner,456,30.4,10.1,28.4,3.0,103,3.6,60,1,0,1,1,1,0,1,1,1
1042,Stuffed Bell Peppers (V2),dinner,292,17.5,27.3,9.7,4.9,376,9.0,25,1,1,1,1,0,1,1,0,0
1043,Grilled Pork Tenderloin (V2),dinner,353,31.5,11.8,13.8,2.0,267,14.9,20,1,1,1,1,1,0,1,1,0
1044,Eggplant Parmesan (V2),dinner,411,15.2,37.9,19.5,5.4,423,15.4,30,0,0,0,0,0,0,1,0,0
1045,Baked Salmon with Broccoli (V3),dinner,358,30.2,11.3,17.0,3.8,454,13.4,15,1,0,0,1,1,0,1,1,0
1046,Chicken Breast with Vegetables (V3),dinner,332,28.5,19.0,11.4,3.8,270,17.6,40,1,1,1,1,1,0,1,0,0
1047,Pasta Primavera (V3),dinner,375,11.3,54.4,11.3,4.7,541,19.7,30,0,0,0,0,0,0,1,0,0
1048,Beef Stew (V3),dinner,385,25.7,27.5,14.7,3.7,792,12.2,30,0,0,0,1,1,0,1,0,1
1049,Grilled Tofu with Rice (V3),dinner,365,17.2,48.4,10.8,3.2,435,12.2,20,0,1,0,0,0,0,1,0,0
1050,Fish Tacos (V3),dinner,368,22.5,32.8,14.3,3.1,216,12.2,15,0,1,1,0,1,0,1,0,0
1051,Roasted Chicken Thigh (V3),dinner,326,22.3,6.9,18.9,1.7,336,10.9,15,1,0,1,1,1,0,1,0,1
1052,Vegetable Lasagna (V3),dinner,418,16.7,47.1,16.7,4.2,563,10.4,45,0,0,0,0,0,0,1,1,0
1053,Shrimp Stir Fry (V3),dinner,287,21.6,25.2,9.0,2.7,190,13.2,40,1,1,1,1,1,1,1,0,0
1054,Turkey Meatballs with Pasta (V3),dinner,389,24.8,42.4,12.4,2.7,468,17.0,30,0,0,0,0,1,0,1,0,0
1055,Baked Cod with Potatoes (V3),dinner,371,30.6,32.8,8.7,3.3,232,2.6,40,1,1,1,0,1,1,1,1,0
1056,Lamb Chops with Salad (V3),dinner,449,30.0,10.0,28.0,3.0,749,6.8,20,1,0,0,1,1,0,1,0,0
1057,Stuffed Bell Peppers (V3),dinner,269,16.2,25.2,9.0,4.5,457,4.6,25,1,1,0,1,0,1,1,0,0
